x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
313.5,283,3,15,lewisrightupper,6
313.5,284,3,11,lewisrightupper,6
313.5,285,3,50,lewisrightupper,6
312.5,285,3,17,lewisrightupper,6
313.5,285,3,30,lewisrightupper,6
313.5,284,3,19,lewisrightupper,6
313.5,283,3,51,lewisrightupper,6
314.5,281,3,17,lewisrightupper,6
314.5,279,3,16,lewisrightupper,6
315.5,277,3,17,lewisrightupper,6
316.5,275,3,17,lewisrightupper,6
317.5,273,3,16,lewisrightupper,6
318.5,271,3,17,lewisrightupper,6
320.5,268,3,17,lewisrightupper,6
320.5,267,3,16,lewisrightupper,6
321.5,265,3,17,lewisrightupper,6
322.5,263,3,17,lewisrightupper,6
323.5,261,3,16,lewisrightupper,6
324.5,259,3,17,lewisrightupper,6
325.5,257,3,17,lewisrightupper,6
326.5,256,3,16,lewisrightupper,6
327.5,254,3,17,lewisrightupper,6
329.5,252,3,17,lewisrightupper,6
330.5,249,3,16,lewisrightupper,6
331.5,247,3,17,lewisrightupper,6
333.5,245,3,17,lewisrightupper,6
334.5,242,3,16,lewisrightupper,6
336.5,238,3,17,lewisrightupper,6
337.5,236,3,17,lewisrightupper,6
337.5,234,3,16,lewisrightupper,6
338.5,232,3,17,lewisrightupper,6
339.5,229,3,17,lewisrightupper,6
341.5,226,3,16,lewisrightupper,6
342.5,223,3,17,lewisrightupper,6
343.5,221,3,17,lewisrightupper,6
344.5,218,3,16,lewisrightupper,6
345.5,216,3,17,lewisrightupper,6
346.5,214,3,17,lewisrightupper,6
347.5,212,3,16,lewisrightupper,6
347.5,210,3,17,lewisrightupper,6
348.5,209,3,17,lewisrightupper,6
349.5,208,3,16,lewisrightupper,6
349.5,206,3,17,lewisrightupper,6
350.5,205,3,17,lewisrightupper,6
351.5,204,3,16,lewisrightupper,6
352.5,202,3,17,lewisrightupper,6
352.5,201,3,17,lewisrightupper,6
353.5,199,3,16,lewisrightupper,6
354.5,198,3,17,lewisrightupper,6
354.5,197,3,17,lewisrightupper,6
355.5,195,3,16,lewisrightupper,6
356.5,193,3,17,lewisrightupper,6
358.5,192,3,17,lewisrightupper,6
359.5,191,3,16,lewisrightupper,6
360.5,189,3,17,lewisrightupper,6
361.5,188,3,17,lewisrightupper,6
361.5,187,3,16,lewisrightupper,6
361.5,186,3,17,lewisrightupper,6
361.5,185,3,28,lewisrightupper,6
362.5,185,3,16,lewisrightupper,6
362.5,184,3,12,lewisrightupper,6
362.5,183,3,44,lewisrightupper,6
362.5,183,3,17,lewisrightupper,6
338.5,191,3,114,lewisrightupper,6
339.5,190,3,12,lewisrightupper,6
340.5,190,3,14,lewisrightupper,6
343.5,189,3,16,lewisrightupper,6
344.5,189,3,2,lewisrightupper,6
346.5,188,3,15,lewisrightupper,6
351.5,187,3,17,lewisrightupper,6
356.5,185,3,17,lewisrightupper,6
360.5,184,3,16,lewisrightupper,6
366.5,182,3,17,lewisrightupper,6
369.5,181,3,17,lewisrightupper,6
374.5,180,3,17,lewisrightupper,6
378.5,179,3,16,lewisrightupper,6
382.5,178,3,17,lewisrightupper,6
386.5,177,3,16,lewisrightupper,6
389.5,176,3,17,lewisrightupper,6
393.5,175,3,17,lewisrightupper,6
396.5,174,3,16,lewisrightupper,6
401.5,172,3,17,lewisrightupper,6
406.5,171,3,16,lewisrightupper,6
410.5,170,3,17,lewisrightupper,6
413.5,169,3,17,lewisrightupper,6
416.5,168,3,17,lewisrightupper,6
417.5,168,3,16,lewisrightupper,6
419.5,168,3,17,lewisrightupper,6
421.5,167,3,17,lewisrightupper,6
422.5,167,3,16,lewisrightupper,6
423.5,167,3,23,lewisrightupper,6
422.5,167,3,10,lewisrightupper,6
329.5,245,3,17,lewisrightupper,6
330.5,245,3,25,lewisrightupper,6
331.5,245,3,69,lewisrightupper,6
332.5,245,3,16,lewisrightupper,6
332.5,244,3,7,lewisrightupper,6
333.5,244,3,17,lewisrightupper,6
336.5,243,3,17,lewisrightupper,6
338.5,243,3,16,lewisrightupper,6
341.5,242,3,17,lewisrightupper,6
345.5,242,3,16,lewisrightupper,6
348.5,241,3,17,lewisrightupper,6
352.5,240,3,17,lewisrightupper,6
357.5,238,3,17,lewisrightupper,6
361.5,237,3,16,lewisrightupper,6
366.5,235,3,17,lewisrightupper,6
369.5,234,3,17,lewisrightupper,6
373.5,233,3,16,lewisrightupper,6
378.5,232,3,17,lewisrightupper,6
381.5,231,3,17,lewisrightupper,6
