x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
303.5,311,1,6,participant2right,13
303.5,312,1,3,participant2right,13
302.5,312,1,25,participant2right,13
303.5,312,1,16,participant2right,13
303.5,311,1,172,participant2right,13
303.5,310,1,11,participant2right,13
303.5,309,1,9,participant2right,13
302.5,308,1,18,participant2right,13
302.5,307,1,16,participant2right,13
302.5,304,1,17,participant2right,13
302.5,300,1,16,participant2right,13
301.5,297,1,17,participant2right,13
301.5,294,1,17,participant2right,13
301.5,291,1,16,participant2right,13
301.5,288,1,17,participant2right,13
301.5,285,1,17,participant2right,13
301.5,281,1,16,participant2right,13
301.5,277,1,17,participant2right,13
301.5,273,1,17,participant2right,13
301.5,271,1,16,participant2right,13
300.5,269,1,17,participant2right,13
300.5,267,1,17,participant2right,13
300.5,265,1,16,participant2right,13
300.5,263,1,17,participant2right,13
300.5,261,1,17,participant2right,13
300.5,258,1,17,participant2right,13
300.5,256,1,16,participant2right,13
300.5,254,1,17,participant2right,13
301.5,251,1,16,participant2right,13
301.5,249,1,17,participant2right,13
301.5,246,1,17,participant2right,13
301.5,245,1,16,participant2right,13
301.5,244,1,17,participant2right,13
302.5,243,1,17,participant2right,13
302.5,242,1,16,participant2right,13
302.5,241,1,17,participant2right,13
302.5,240,1,17,participant2right,13
302.5,239,1,31,participant2right,13
302.5,237,1,35,participant2right,13
302.5,236,1,17,participant2right,13
302.5,234,1,17,participant2right,13
303.5,234,1,23,participant2right,13
302.5,234,1,10,participant2right,13
303.5,234,1,29,participant2right,13
302.5,234,1,13,participant2right,13
302.5,233,1,8,participant2right,13
302.5,234,1,144,participant2right,13
302.5,235,1,7,participant2right,13
303.5,236,1,16,participant2right,13
303.5,239,1,16,participant2right,13
304.5,244,1,17,participant2right,13
304.5,249,1,17,participant2right,13
303.5,254,1,16,participant2right,13
303.5,258,1,17,participant2right,13
302.5,261,1,17,participant2right,13
302.5,264,1,16,participant2right,13
302.5,267,1,17,participant2right,13
302.5,269,1,17,participant2right,13
302.5,272,1,16,participant2right,13
302.5,275,1,17,participant2right,13
302.5,277,1,16,participant2right,13
303.5,279,1,17,participant2right,13
303.5,280,1,17,participant2right,13
304.5,282,1,17,participant2right,13
304.5,284,1,16,participant2right,13
304.5,286,1,17,participant2right,13
304.5,288,1,17,participant2right,13
305.5,291,1,16,participant2right,13
305.5,292,1,17,participant2right,13
305.5,293,1,17,participant2right,13
305.5,294,1,16,participant2right,13
305.5,295,1,17,participant2right,13
306.5,296,1,17,participant2right,13
306.5,297,1,16,participant2right,13
305.5,298,1,17,participant2right,13
305.5,299,1,17,participant2right,13
305.5,300,1,23,participant2right,13
305.5,301,1,20,participant2right,13
305.5,302,1,12,participant2right,13
305.5,303,1,24,participant2right,13
305.5,304,1,48,participant2right,13
305.5,305,1,88,participant2right,13
305.5,304,1,160,participant2right,13
305.5,303,1,15,participant2right,13
305.5,302,1,10,participant2right,13
305.5,300,1,17,participant2right,13
306.5,298,1,16,participant2right,13
306.5,297,1,17,participant2right,13
305.5,295,1,16,participant2right,13
305.5,294,1,17,participant2right,13
305.5,292,1,17,participant2right,13
304.5,291,1,16,participant2right,13
304.5,290,1,17,participant2right,13
304.5,289,1,17,participant2right,13
304.5,288,1,16,participant2right,13
304.5,286,1,17,participant2right,13
304.5,285,1,17,participant2right,13
304.5,284,1,16,participant2right,13
304.5,283,1,17,participant2right,13
304.5,282,1,17,participant2right,13
304.5,281,1,16,participant2right,13
305.5,279,1,17,participant2right,13
305.5,278,1,17,participant2right,13
306.5,277,1,17,participant2right,13
306.5,276,1,16,participant2right,13
307.5,275,1,18,participant2right,13
307.5,274,1,23,participant2right,13
307.5,273,1,16,participant2right,13
307.5,272,1,12,participant2right,13
308.5,271,1,14,participant2right,13
308.5,270,1,17,participant2right,13
308.5,269,1,17,participant2right,13
308.5,268,1,16,participant2right,13
308.5,266,1,17,participant2right,13
308.5,265,1,17,participant2right,13
308.5,264,1,16,participant2right,13
309.5,263,1,17,participant2right,13
309.5,262,1,17,participant2right,13
309.5,261,1,16,participant2right,13
309.5,260,1,17,participant2right,13
309.5,259,1,17,participant2right,13
310.5,257,1,16,participant2right,13
311.5,255,1,17,participant2right,13
