x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
441.5,253,1,62,participantleft,15
440.5,252,1,20,participantleft,15
440.5,251,1,16,participantleft,15
439.5,251,1,15,participantleft,15
439.5,250,1,16,participantleft,15
439.5,249,1,17,participantleft,15
438.5,249,1,16,participantleft,15
438.5,248,1,17,participantleft,15
437.5,247,1,17,participantleft,15
436.5,246,1,16,participantleft,15
435.5,245,1,17,participantleft,15
434.5,245,1,17,participantleft,15
433.5,244,1,16,participantleft,15
432.5,243,1,17,participantleft,15
431.5,242,1,17,participantleft,15
430.5,241,1,17,participantleft,15
429.5,241,1,16,participantleft,15
428.5,240,1,17,participantleft,15
426.5,239,1,16,participantleft,15
425.5,238,1,17,participantleft,15
423.5,238,1,17,participantleft,15
422.5,237,1,16,participantleft,15
421.5,236,1,17,participantleft,15
419.5,236,1,17,participantleft,15
417.5,235,1,16,participantleft,15
416.5,235,1,17,participantleft,15
415.5,234,1,17,participantleft,15
413.5,233,1,17,participantleft,15
411.5,233,1,16,participantleft,15
409.5,232,1,17,participantleft,15
407.5,232,1,16,participantleft,15
406.5,232,1,17,participantleft,15
405.5,232,1,17,participantleft,15
403.5,231,1,16,participantleft,15
402.5,231,1,17,participantleft,15
400.5,231,1,17,participantleft,15
398.5,231,1,16,participantleft,15
397.5,231,1,17,participantleft,15
395.5,230,1,17,participantleft,15
393.5,230,1,16,participantleft,15
391.5,230,1,17,participantleft,15
389.5,230,1,17,participantleft,15
387.5,230,1,16,participantleft,15
386.5,230,1,17,participantleft,15
384.5,230,1,17,participantleft,15
383.5,230,1,16,participantleft,15
382.5,230,1,17,participantleft,15
380.5,231,1,17,participantleft,15
378.5,231,1,16,participantleft,15
376.5,231,1,17,participantleft,15
375.5,232,1,17,participantleft,15
373.5,232,1,17,participantleft,15
372.5,232,1,16,participantleft,15
370.5,232,1,17,participantleft,15
369.5,233,1,16,participantleft,15
368.5,233,1,17,participantleft,15
366.5,233,1,17,participantleft,15
365.5,234,1,17,participantleft,15
363.5,234,1,16,participantleft,15
361.5,234,1,17,participantleft,15
360.5,235,1,16,participantleft,15
358.5,235,1,17,participantleft,15
357.5,236,1,17,participantleft,15
356.5,236,1,17,participantleft,15
355.5,237,1,16,participantleft,15
353.5,238,1,17,participantleft,15
352.5,239,1,16,participantleft,15
350.5,240,1,17,participantleft,15
349.5,241,1,17,participantleft,15
348.5,242,1,16,participantleft,15
347.5,242,1,17,participantleft,15
346.5,243,1,17,participantleft,15
344.5,244,1,16,participantleft,15
343.5,245,1,17,participantleft,15
342.5,246,1,17,participantleft,15
341.5,247,1,16,participantleft,15
339.5,249,1,17,participantleft,15
338.5,250,1,17,participantleft,15
337.5,251,1,16,participantleft,15
336.5,253,1,17,participantleft,15
335.5,254,1,17,participantleft,15
334.5,255,1,17,participantleft,15
333.5,256,1,16,participantleft,15
332.5,257,1,17,participantleft,15
331.5,259,1,16,participantleft,15
330.5,260,1,17,participantleft,15
330.5,262,1,17,participantleft,15
329.5,263,1,17,participantleft,15
329.5,264,1,16,participantleft,15
328.5,266,1,17,participantleft,15
328.5,268,1,16,participantleft,15
327.5,269,1,17,participantleft,15
327.5,270,1,17,participantleft,15
326.5,271,1,16,participantleft,15
326.5,273,1,17,participantleft,15
326.5,274,1,17,participantleft,15
325.5,276,1,16,participantleft,15
325.5,277,1,17,participantleft,15
325.5,278,1,17,participantleft,15
325.5,280,1,17,participantleft,15
324.5,281,1,16,participantleft,15
324.5,283,1,17,participantleft,15
324.5,284,1,16,participantleft,15
324.5,285,1,17,participantleft,15
324.5,287,1,17,participantleft,15
324.5,288,1,17,participantleft,15
324.5,289,1,16,participantleft,15
324.5,291,1,17,participantleft,15
324.5,292,1,16,participantleft,15
324.5,294,1,17,participantleft,15
324.5,295,1,17,participantleft,15
324.5,296,1,17,participantleft,15
325.5,297,1,16,participantleft,15
325.5,299,1,17,participantleft,15
325.5,300,1,17,participantleft,15
325.5,302,1,16,participantleft,15
326.5,302,1,17,participantleft,15
326.5,303,1,17,participantleft,15
326.5,305,1,16,participantleft,15
327.5,306,1,17,participantleft,15
327.5,307,1,16,participantleft,15
328.5,309,1,17,participantleft,15
328.5,310,1,19,participantleft,15
329.5,310,1,24,participantleft,15
329.5,311,1,7,participantleft,15
329.5,312,1,21,participantleft,15
330.5,312,1,12,participantleft,15
330.5,313,1,17,participantleft,15
331.5,315,1,17,participantleft,15
331.5,316,1,18,participantleft,15
332.5,316,1,15,participantleft,15
332.5,317,1,17,participantleft,15
333.5,318,1,16,participantleft,15
334.5,319,1,17,participantleft,15
335.5,320,1,17,participantleft,15
335.5,321,1,17,participantleft,15
336.5,321,1,16,participantleft,15
337.5,322,1,17,participantleft,15
338.5,323,1,16,participantleft,15
338.5,324,1,28,participantleft,15
339.5,324,1,6,participantleft,15
339.5,325,1,22,participantleft,15
340.5,325,1,11,participantleft,15
341.5,326,1,17,participantleft,15
343.5,328,1,16,participantleft,15
345.5,329,1,17,participantleft,15
346.5,330,1,17,participantleft,15
347.5,330,1,17,participantleft,15
348.5,331,1,16,participantleft,15
350.5,331,1,17,participantleft,15
351.5,332,1,16,participantleft,15
352.5,333,1,17,participantleft,15
353.5,333,1,17,participantleft,15
354.5,334,1,17,participantleft,15
355.5,334,1,16,participantleft,15
356.5,335,1,17,participantleft,15
357.5,335,1,16,participantleft,15
358.5,336,1,17,participantleft,15
359.5,336,1,17,participantleft,15
360.5,337,1,17,participantleft,15
361.5,337,1,16,participantleft,15
362.5,338,1,17,participantleft,15
363.5,338,1,16,participantleft,15
364.5,339,1,17,participantleft,15
365.5,339,1,17,participantleft,15
366.5,339,1,17,participantleft,15
367.5,340,1,16,participantleft,15
368.5,340,1,17,participantleft,15
369.5,340,1,16,participantleft,15
370.5,340,1,17,participantleft,15
371.5,341,1,17,participantleft,15
372.5,341,1,17,participantleft,15
373.5,342,1,16,participantleft,15
375.5,342,1,17,participantleft,15
376.5,342,1,17,participantleft,15
377.5,342,1,16,participantleft,15
378.5,343,1,17,participantleft,15
379.5,343,1,17,participantleft,15
380.5,343,1,16,participantleft,15
382.5,343,1,17,participantleft,15
384.5,343,1,16,participantleft,15
385.5,343,1,17,participantleft,15
386.5,343,1,17,participantleft,15
387.5,343,1,17,participantleft,15
388.5,344,1,16,participantleft,15
389.5,344,1,17,participantleft,15
391.5,344,1,16,participantleft,15
392.5,344,1,17,participantleft,15
393.5,344,1,17,participantleft,15
394.5,344,1,17,participantleft,15
396.5,343,1,16,participantleft,15
397.5,343,1,17,participantleft,15
399.5,343,1,16,participantleft,15
400.5,343,1,17,participantleft,15
401.5,343,1,17,participantleft,15
403.5,342,1,17,participantleft,15
403.5,342,1,16,participantleft,15
404.5,342,1,17,participantleft,15
405.5,342,1,16,participantleft,15
406.5,342,1,17,participantleft,15
407.5,342,1,17,participantleft,15
408.5,342,1,17,participantleft,15
409.5,341,1,16,participantleft,15
410.5,341,1,17,participantleft,15
411.5,341,1,16,participantleft,15
412.5,340,1,17,participantleft,15
413.5,340,1,19,participantleft,15
414.5,340,1,24,participantleft,15
414.5,339,1,7,participantleft,15
415.5,339,1,17,participantleft,15
416.5,338,1,16,participantleft,15
417.5,338,1,17,participantleft,15
418.5,337,1,17,participantleft,15
419.5,337,1,16,participantleft,15
420.5,337,1,17,participantleft,15
421.5,336,1,17,participantleft,15
