x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
256.5,289,1,66,lewisleftupper,13
257.5,289,1,36,lewisleftupper,13
257.5,288,1,17,lewisleftupper,13
257.5,286,1,17,lewisleftupper,13
258.5,284,1,16,lewisleftupper,13
258.5,282,1,17,lewisleftupper,13
258.5,281,1,16,lewisleftupper,13
258.5,279,1,17,lewisleftupper,13
258.5,278,1,17,lewisleftupper,13
258.5,277,1,17,lewisleftupper,13
258.5,276,1,16,lewisleftupper,13
258.5,275,1,17,lewisleftupper,13
258.5,274,1,17,lewisleftupper,13
259.5,273,1,49,lewisleftupper,13
259.5,271,1,17,lewisleftupper,13
259.5,270,1,17,lewisleftupper,13
259.5,268,1,17,lewisleftupper,13
259.5,267,1,16,lewisleftupper,13
259.5,265,1,17,lewisleftupper,13
258.5,263,1,17,lewisleftupper,13
258.5,261,1,16,lewisleftupper,13
258.5,259,1,17,lewisleftupper,13
258.5,257,1,16,lewisleftupper,13
258.5,255,1,17,lewisleftupper,13
257.5,254,1,17,lewisleftupper,13
257.5,252,1,17,lewisleftupper,13
257.5,251,1,16,lewisleftupper,13
257.5,250,1,17,lewisleftupper,13
257.5,249,1,17,lewisleftupper,13
256.5,248,1,16,lewisleftupper,13
256.5,247,1,17,lewisleftupper,13
256.5,246,1,17,lewisleftupper,13
256.5,245,1,16,lewisleftupper,13
256.5,243,1,17,lewisleftupper,13
256.5,241,1,17,lewisleftupper,13
256.5,239,1,16,lewisleftupper,13
256.5,238,1,17,lewisleftupper,13
256.5,236,1,17,lewisleftupper,13
257.5,235,1,16,lewisleftupper,13
257.5,234,1,17,lewisleftupper,13
257.5,233,1,17,lewisleftupper,13
258.5,232,1,16,lewisleftupper,13
259.5,232,1,17,lewisleftupper,13
259.5,230,1,16,lewisleftupper,13
260.5,230,1,17,lewisleftupper,13
261.5,229,1,17,lewisleftupper,13
261.5,228,1,17,lewisleftupper,13
263.5,228,1,16,lewisleftupper,13
264.5,227,1,17,lewisleftupper,13
264.5,226,1,17,lewisleftupper,13
265.5,226,1,16,lewisleftupper,13
266.5,226,1,17,lewisleftupper,13
267.5,225,1,17,lewisleftupper,13
268.5,225,1,16,lewisleftupper,13
269.5,225,1,21,lewisleftupper,13
270.5,224,1,15,lewisleftupper,13
271.5,224,1,14,lewisleftupper,13
272.5,224,1,17,lewisleftupper,13
273.5,224,1,16,lewisleftupper,13
276.5,223,1,17,lewisleftupper,13
277.5,223,1,17,lewisleftupper,13
