x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
419.5,274,1,6,participant2leftuppercase,15
418.5,273,1,39,participant2leftuppercase,15
417.5,273,1,17,participant2leftuppercase,15
416.5,271,1,17,participant2leftuppercase,15
415.5,270,1,16,participant2leftuppercase,15
414.5,270,1,17,participant2leftuppercase,15
412.5,269,1,17,participant2leftuppercase,15
410.5,268,1,16,participant2leftuppercase,15
408.5,268,1,17,participant2leftuppercase,15
407.5,267,1,17,participant2leftuppercase,15
404.5,266,1,16,participant2leftuppercase,15
402.5,266,1,17,participant2leftuppercase,15
399.5,265,1,17,participant2leftuppercase,15
396.5,265,1,16,participant2leftuppercase,15
393.5,265,1,17,participant2leftuppercase,15
391.5,265,1,17,participant2leftuppercase,15
388.5,265,1,16,participant2leftuppercase,15
386.5,265,1,17,participant2leftuppercase,15
383.5,265,1,17,participant2leftuppercase,15
381.5,265,1,16,participant2leftuppercase,15
379.5,266,1,17,participant2leftuppercase,15
376.5,266,1,16,participant2leftuppercase,15
374.5,266,1,17,participant2leftuppercase,15
372.5,266,1,17,participant2leftuppercase,15
370.5,267,1,17,participant2leftuppercase,15
367.5,267,1,16,participant2leftuppercase,15
364.5,268,1,17,participant2leftuppercase,15
360.5,269,1,16,participant2leftuppercase,15
359.5,270,1,17,participant2leftuppercase,15
358.5,270,1,17,participant2leftuppercase,15
356.5,271,1,17,participant2leftuppercase,15
354.5,273,1,16,participant2leftuppercase,15
352.5,274,1,17,participant2leftuppercase,15
350.5,275,1,16,participant2leftuppercase,15
349.5,276,1,17,participant2leftuppercase,15
347.5,277,1,17,participant2leftuppercase,15
346.5,277,1,17,participant2leftuppercase,15
345.5,279,1,16,participant2leftuppercase,15
343.5,280,1,17,participant2leftuppercase,15
341.5,282,1,16,participant2leftuppercase,15
340.5,283,1,17,participant2leftuppercase,15
339.5,284,1,17,participant2leftuppercase,15
338.5,286,1,17,participant2leftuppercase,15
337.5,287,1,16,participant2leftuppercase,15
335.5,288,1,17,participant2leftuppercase,15
334.5,290,1,17,participant2leftuppercase,15
333.5,291,1,16,participant2leftuppercase,15
333.5,292,1,17,participant2leftuppercase,15
332.5,294,1,17,participant2leftuppercase,15
331.5,295,1,16,participant2leftuppercase,15
331.5,296,1,17,participant2leftuppercase,15
330.5,298,1,17,participant2leftuppercase,15
330.5,299,1,16,participant2leftuppercase,15
329.5,300,1,17,participant2leftuppercase,15
329.5,302,1,17,participant2leftuppercase,15
329.5,304,1,16,participant2leftuppercase,15
329.5,305,1,17,participant2leftuppercase,15
328.5,306,1,16,participant2leftuppercase,15
329.5,308,1,17,participant2leftuppercase,15
329.5,309,1,17,participant2leftuppercase,15
329.5,310,1,17,participant2leftuppercase,15
329.5,312,1,16,participant2leftuppercase,15
329.5,313,1,17,participant2leftuppercase,15
329.5,314,1,17,participant2leftuppercase,15
329.5,316,1,16,participant2leftuppercase,15
329.5,317,1,17,participant2leftuppercase,15
329.5,318,1,17,participant2leftuppercase,15
329.5,319,1,16,participant2leftuppercase,15
330.5,320,1,17,participant2leftuppercase,15
330.5,322,1,16,participant2leftuppercase,15
331.5,323,1,17,participant2leftuppercase,15
331.5,324,1,17,participant2leftuppercase,15
331.5,325,1,16,participant2leftuppercase,15
332.5,326,1,17,participant2leftuppercase,15
333.5,327,1,17,participant2leftuppercase,15
334.5,329,1,17,participant2leftuppercase,15
335.5,330,1,16,participant2leftuppercase,15
335.5,331,1,17,participant2leftuppercase,15
336.5,332,1,16,participant2leftuppercase,15
336.5,333,1,17,participant2leftuppercase,15
337.5,334,1,17,participant2leftuppercase,15
338.5,335,1,16,participant2leftuppercase,15
339.5,336,1,17,participant2leftuppercase,15
340.5,337,1,17,participant2leftuppercase,15
341.5,337,1,17,participant2leftuppercase,15
342.5,338,1,16,participant2leftuppercase,15
343.5,339,1,17,participant2leftuppercase,15
344.5,340,1,17,participant2leftuppercase,15
345.5,341,1,16,participant2leftuppercase,15
346.5,342,1,17,participant2leftuppercase,15
347.5,343,1,17,participant2leftuppercase,15
348.5,344,1,16,participant2leftuppercase,15
350.5,345,1,17,participant2leftuppercase,15
351.5,346,1,17,participant2leftuppercase,15
352.5,347,1,16,participant2leftuppercase,15
354.5,347,1,17,participant2leftuppercase,15
355.5,348,1,17,participant2leftuppercase,15
356.5,349,1,16,participant2leftuppercase,15
357.5,349,1,17,participant2leftuppercase,15
358.5,350,1,16,participant2leftuppercase,15
360.5,351,1,17,participant2leftuppercase,15
361.5,351,1,17,participant2leftuppercase,15
363.5,351,1,17,participant2leftuppercase,15
364.5,352,1,16,participant2leftuppercase,15
366.5,352,1,17,participant2leftuppercase,15
368.5,353,1,17,participant2leftuppercase,15
370.5,353,1,16,participant2leftuppercase,15
372.5,354,1,17,participant2leftuppercase,15
374.5,354,1,17,participant2leftuppercase,15
376.5,354,1,16,participant2leftuppercase,15
377.5,355,1,17,participant2leftuppercase,15
378.5,355,1,17,participant2leftuppercase,15
380.5,355,1,16,participant2leftuppercase,15
382.5,355,1,17,participant2leftuppercase,15
384.5,355,1,17,participant2leftuppercase,15
385.5,356,1,16,participant2leftuppercase,15
386.5,356,1,17,participant2leftuppercase,15
388.5,356,1,17,participant2leftuppercase,15
390.5,356,1,16,participant2leftuppercase,15
392.5,356,1,17,participant2leftuppercase,15
394.5,356,1,17,participant2leftuppercase,15
395.5,356,1,16,participant2leftuppercase,15
397.5,356,1,17,participant2leftuppercase,15
399.5,355,1,17,participant2leftuppercase,15
400.5,355,1,16,participant2leftuppercase,15
402.5,355,1,17,participant2leftuppercase,15
404.5,354,1,17,participant2leftuppercase,15
405.5,354,1,16,participant2leftuppercase,15
406.5,354,1,17,participant2leftuppercase,15
408.5,353,1,17,participant2leftuppercase,15
409.5,352,1,16,participant2leftuppercase,15
410.5,352,1,17,participant2leftuppercase,15
412.5,351,1,17,participant2leftuppercase,15
413.5,350,1,16,participant2leftuppercase,15
414.5,349,1,17,participant2leftuppercase,15
416.5,348,1,16,participant2leftuppercase,15
417.5,348,1,17,participant2leftuppercase,15
418.5,347,1,17,participant2leftuppercase,15
419.5,345,1,17,participant2leftuppercase,15
420.5,345,1,16,participant2leftuppercase,15
421.5,344,1,17,participant2leftuppercase,15
422.5,342,1,17,participant2leftuppercase,15
424.5,341,1,16,participant2leftuppercase,15
425.5,339,1,17,participant2leftuppercase,15
426.5,338,1,17,participant2leftuppercase,15
426.5,337,1,16,participant2leftuppercase,15
427.5,336,1,17,participant2leftuppercase,15
428.5,335,1,17,participant2leftuppercase,15
429.5,334,1,16,participant2leftuppercase,15
430.5,332,1,17,participant2leftuppercase,15
431.5,331,1,17,participant2leftuppercase,15
431.5,330,1,16,participant2leftuppercase,15
432.5,329,1,17,participant2leftuppercase,15
432.5,328,1,16,participant2leftuppercase,15
433.5,327,1,17,participant2leftuppercase,15
433.5,325,1,17,participant2leftuppercase,15
434.5,324,1,17,participant2leftuppercase,15
434.5,322,1,16,participant2leftuppercase,15
435.5,321,1,17,participant2leftuppercase,15
435.5,319,1,17,participant2leftuppercase,15
435.5,317,1,16,participant2leftuppercase,15
436.5,316,1,17,participant2leftuppercase,15
436.5,314,1,17,participant2leftuppercase,15
436.5,313,1,16,participant2leftuppercase,15
437.5,311,1,17,participant2leftuppercase,15
437.5,308,1,16,participant2leftuppercase,15
438.5,307,1,17,participant2leftuppercase,15
438.5,306,1,17,participant2leftuppercase,15
438.5,304,1,17,participant2leftuppercase,15
438.5,303,1,16,participant2leftuppercase,15
438.5,302,1,17,participant2leftuppercase,15
438.5,300,1,17,participant2leftuppercase,15
437.5,299,1,16,participant2leftuppercase,15
437.5,297,1,17,participant2leftuppercase,15
437.5,296,1,17,participant2leftuppercase,15
437.5,295,1,16,participant2leftuppercase,15
436.5,294,1,17,participant2leftuppercase,15
436.5,292,1,17,participant2leftuppercase,15
435.5,291,1,16,participant2leftuppercase,15
435.5,289,1,17,participant2leftuppercase,15
434.5,288,1,17,participant2leftuppercase,15
434.5,287,1,16,participant2leftuppercase,15
433.5,286,1,17,participant2leftuppercase,15
433.5,285,1,17,participant2leftuppercase,15
432.5,284,1,16,participant2leftuppercase,15
431.5,282,1,17,participant2leftuppercase,15
430.5,280,1,17,participant2leftuppercase,15
429.5,279,1,16,participant2leftuppercase,15
428.5,278,1,18,participant2leftuppercase,15
427.5,277,1,15,participant2leftuppercase,15
426.5,276,1,17,participant2leftuppercase,15
422.5,274,1,17,participant2leftuppercase,15
419.5,272,1,17,participant2leftuppercase,15
415.5,269,1,16,participant2leftuppercase,15
419.5,274,1,6,participant2leftuppercase,15
418.5,273,1,39,participant2leftuppercase,15
417.5,273,1,17,participant2leftuppercase,15
416.5,271,1,17,participant2leftuppercase,15
415.5,270,1,16,participant2leftuppercase,15
414.5,270,1,17,participant2leftuppercase,15
412.5,269,1,17,participant2leftuppercase,15
410.5,268,1,16,participant2leftuppercase,15
408.5,268,1,17,participant2leftuppercase,15
407.5,267,1,17,participant2leftuppercase,15
404.5,266,1,16,participant2leftuppercase,15
