x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
77.5,440,2,14,participant2left,28
77.5,440,2,80,participant2left,28
78.5,439,2,46,participant2left,28
79.5,439,2,17,participant2left,28
80.5,439,2,16,participant2left,28
82.5,439,2,17,participant2left,28
84.5,439,2,17,participant2left,28
85.5,438,2,16,participant2left,28
86.5,438,2,17,participant2left,28
87.5,438,2,26,participant2left,28
87.5,437,2,8,participant2left,28
88.5,437,2,16,participant2left,28
89.5,437,2,17,participant2left,28
90.5,437,2,26,participant2left,28
91.5,437,2,16,participant2left,28
91.5,436,2,8,participant2left,28
93.5,435,2,16,participant2left,28
95.5,434,2,17,participant2left,28
96.5,434,2,17,participant2left,28
98.5,434,2,16,participant2left,28
100.5,434,2,17,participant2left,28
102.5,433,2,17,participant2left,28
104.5,433,2,16,participant2left,28
107.5,433,2,17,participant2left,28
109.5,433,2,17,participant2left,28
111.5,433,2,16,participant2left,28
113.5,433,2,17,participant2left,28
115.5,434,2,17,participant2left,28
118.5,435,2,16,participant2left,28
120.5,435,2,17,participant2left,28
122.5,435,2,17,participant2left,28
124.5,435,2,16,participant2left,28
125.5,435,2,17,participant2left,28
126.5,434,2,17,participant2left,28
127.5,434,2,16,participant2left,28
128.5,433,2,17,participant2left,28
130.5,432,2,17,participant2left,28
131.5,432,2,16,participant2left,28
132.5,431,2,17,participant2left,28
133.5,431,2,17,participant2left,28
134.5,431,2,16,participant2left,28
136.5,430,2,17,participant2left,28
137.5,430,2,17,participant2left,28
138.5,430,2,17,participant2left,28
139.5,430,2,49,participant2left,28
141.5,429,2,17,participant2left,28
141.5,430,2,17,participant2left,28
142.5,430,2,16,participant2left,28
143.5,430,2,17,participant2left,28
144.5,430,2,50,participant2left,28
143.5,430,2,28,participant2left,28
144.5,430,2,68,participant2left,28
145.5,430,2,60,participant2left,28
145.5,429,2,16,participant2left,28
147.5,429,2,11,participant2left,28
148.5,429,2,20,participant2left,28
149.5,429,2,14,participant2left,28
150.5,429,2,16,participant2left,28
151.5,429,2,17,participant2left,28
152.5,429,2,17,participant2left,28
153.5,429,2,16,participant2left,28
154.5,429,2,17,participant2left,28
155.5,428,2,17,participant2left,28
156.5,428,2,16,participant2left,28
158.5,428,2,17,participant2left,28
159.5,427,2,17,participant2left,28
160.5,427,2,16,participant2left,28
162.5,427,2,17,participant2left,28
163.5,426,2,17,participant2left,28
165.5,426,2,16,participant2left,28
166.5,426,2,17,participant2left,28
168.5,426,2,17,participant2left,28
170.5,426,2,16,participant2left,28
172.5,425,2,17,participant2left,28
173.5,425,2,17,participant2left,28
175.5,425,2,17,participant2left,28
176.5,425,2,16,participant2left,28
178.5,425,2,17,participant2left,28
180.5,425,2,17,participant2left,28
181.5,425,2,16,participant2left,28
182.5,425,2,17,participant2left,28
184.5,425,2,16,participant2left,28
185.5,426,2,17,participant2left,28
186.5,426,2,17,participant2left,28
188.5,426,2,16,participant2left,28
189.5,427,2,17,participant2left,28
190.5,427,2,17,participant2left,28
192.5,428,2,16,participant2left,28
194.5,428,2,17,participant2left,28
196.5,429,2,17,participant2left,28
197.5,429,2,16,participant2left,28
199.5,429,2,17,participant2left,28
201.5,429,2,17,participant2left,28
202.5,430,2,17,participant2left,28
203.5,431,2,16,participant2left,28
205.5,431,2,17,participant2left,28
206.5,431,2,16,participant2left,28
208.5,431,2,17,participant2left,28
210.5,432,2,17,participant2left,28
211.5,432,2,17,participant2left,28
212.5,432,2,16,participant2left,28
213.5,432,2,17,participant2left,28
214.5,432,2,16,participant2left,28
215.5,432,2,17,participant2left,28
217.5,431,2,17,participant2left,28
218.5,431,2,16,participant2left,28
219.5,431,2,17,participant2left,28
220.5,431,2,17,participant2left,28
222.5,431,2,16,participant2left,28
224.5,431,2,17,participant2left,28
226.5,431,2,17,participant2left,28
227.5,431,2,17,participant2left,28
228.5,431,2,16,participant2left,28
230.5,431,2,17,participant2left,28
231.5,431,2,16,participant2left,28
233.5,431,2,17,participant2left,28
234.5,431,2,17,participant2left,28
235.5,431,2,16,participant2left,28
236.5,431,2,17,participant2left,28
237.5,431,2,17,participant2left,28
238.5,431,2,17,participant2left,28
238.5,430,2,224,participant2left,28
238.5,431,2,12,participant2left,28
238.5,430,2,14,participant2left,28
238.5,429,2,16,participant2left,28
238.5,428,2,17,participant2left,28
238.5,427,2,16,participant2left,28
238.5,426,2,17,participant2left,28
238.5,425,2,50,participant2left,28
239.5,423,2,17,participant2left,28
239.5,422,2,53,participant2left,28
239.5,421,2,29,participant2left,28
239.5,420,2,75,participant2left,28
239.5,419,2,20,participant2left,28
239.5,418,2,19,participant2left,28
240.5,418,2,8,participant2left,28
240.5,417,2,20,participant2left,28
240.5,416,2,17,participant2left,28
240.5,415,2,12,participant2left,28
240.5,414,2,14,participant2left,28
240.5,412,2,16,participant2left,28
240.5,411,2,17,participant2left,28
240.5,410,2,29,participant2left,28
239.5,410,2,4,participant2left,28
239.5,409,2,28,participant2left,28
239.5,408,2,44,participant2left,28
239.5,407,2,62,participant2left,28
239.5,406,2,16,participant2left,28
239.5,404,2,17,participant2left,28
239.5,403,2,16,participant2left,28
238.5,402,2,17,participant2left,28
239.5,402,2,80,participant2left,28
239.5,401,2,112,participant2left,28
239.5,400,2,16,participant2left,28
240.5,400,2,112,participant2left,28
241.5,400,2,14,participant2left,28
242.5,400,2,16,participant2left,28
244.5,400,2,17,participant2left,28
246.5,400,2,16,participant2left,28
247.5,400,2,17,participant2left,28
248.5,400,2,17,participant2left,28
249.5,400,2,99,participant2left,28
250.5,400,2,44,participant2left,28
251.5,400,2,20,participant2left,28
252.5,400,2,16,participant2left,28
253.5,400,2,16,participant2left,28
254.5,400,2,12,participant2left,28
255.5,400,2,16,participant2left,28
256.5,400,2,12,participant2left,28
257.5,400,2,15,participant2left,28
258.5,400,2,16,participant2left,28
259.5,399,2,17,participant2left,28
260.5,399,2,17,participant2left,28
261.5,399,2,17,participant2left,28
261.5,400,2,16,participant2left,28
261.5,399,2,17,participant2left,28
261.5,400,2,65,participant2left,28
261.5,399,2,12,participant2left,28
262.5,399,2,20,participant2left,28
263.5,399,2,15,participant2left,28
264.5,399,2,16,participant2left,28
265.5,399,2,16,participant2left,28
266.5,399,2,12,participant2left,28
267.5,399,2,20,participant2left,28
268.5,399,2,40,participant2left,28
269.5,399,2,57,participant2left,28
270.5,399,2,43,participant2left,28
271.5,399,2,21,participant2left,28
271.5,398,2,28,participant2left,28
272.5,398,2,52,participant2left,28
273.5,398,2,32,participant2left,28
273.5,397,2,18,participant2left,28
274.5,396,2,26,participant2left,28
274.5,395,2,16,participant2left,28
275.5,394,2,12,participant2left,28
275.5,393,2,12,participant2left,28
275.5,392,2,17,participant2left,28
275.5,391,2,16,participant2left,28
275.5,390,2,19,participant2left,28
275.5,389,2,15,participant2left,28
275.5,388,2,16,participant2left,28
275.5,385,2,17,participant2left,28
