x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
514.5,234,1,71,participantright,1
514.5,233,1,27,participantright,1
513.5,233,1,37,participantright,1
513.5,232,1,16,participantright,1
512.5,232,1,27,participantright,1
512.5,231,1,8,participantright,1
511.5,231,1,24,participantright,1
511.5,230,1,8,participantright,1
510.5,230,1,24,participantright,1
510.5,229,1,9,participantright,1
509.5,229,1,19,participantright,1
509.5,228,1,24,participantright,1
508.5,228,1,7,participantright,1
507.5,228,1,21,participantright,1
507.5,227,1,16,participantright,1
506.5,227,1,13,participantright,1
505.5,227,1,17,participantright,1
504.5,226,1,17,participantright,1
503.5,226,1,16,participantright,1
501.5,226,1,17,participantright,1
499.5,225,1,17,participantright,1
497.5,225,1,16,participantright,1
496.5,224,1,18,participantright,1
495.5,224,1,16,participantright,1
494.5,224,1,16,participantright,1
493.5,223,1,17,participantright,1
491.5,223,1,17,participantright,1
490.5,223,1,16,participantright,1
489.5,222,1,17,participantright,1
488.5,222,1,17,participantright,1
487.5,222,1,16,participantright,1
486.5,221,1,17,participantright,1
485.5,221,1,17,participantright,1
483.5,221,1,16,participantright,1
482.5,220,1,17,participantright,1
480.5,220,1,17,participantright,1
478.5,220,1,17,participantright,1
476.5,220,1,16,participantright,1
473.5,219,1,17,participantright,1
470.5,219,1,16,participantright,1
468.5,219,1,17,participantright,1
466.5,219,1,17,participantright,1
464.5,219,1,16,participantright,1
462.5,219,1,17,participantright,1
459.5,218,1,17,participantright,1
457.5,218,1,16,participantright,1
456.5,218,1,17,participantright,1
454.5,218,1,17,participantright,1
453.5,218,1,16,participantright,1
451.5,218,1,17,participantright,1
449.5,218,1,17,participantright,1
447.5,218,1,16,participantright,1
445.5,217,1,17,participantright,1
443.5,217,1,17,participantright,1
441.5,217,1,16,participantright,1
439.5,217,1,17,participantright,1
436.5,217,1,17,participantright,1
435.5,217,1,16,participantright,1
434.5,217,1,17,participantright,1
432.5,217,1,17,participantright,1
431.5,217,1,16,participantright,1
429.5,217,1,17,participantright,1
428.5,217,1,17,participantright,1
427.5,217,1,16,participantright,1
426.5,217,1,17,participantright,1
424.5,217,1,17,participantright,1
423.5,217,1,16,participantright,1
421.5,217,1,17,participantright,1
420.5,217,1,17,participantright,1
418.5,217,1,16,participantright,1
416.5,217,1,17,participantright,1
415.5,217,1,17,participantright,1
413.5,218,1,16,participantright,1
412.5,218,1,17,participantright,1
410.5,219,1,17,participantright,1
408.5,219,1,16,participantright,1
407.5,219,1,17,participantright,1
406.5,220,1,17,participantright,1
405.5,220,1,17,participantright,1
403.5,221,1,16,participantright,1
402.5,221,1,17,participantright,1
401.5,221,1,16,participantright,1
400.5,222,1,17,participantright,1
399.5,222,1,50,participantright,1
398.5,222,1,17,participantright,1
397.5,223,1,16,participantright,1
396.5,223,1,17,participantright,1
395.5,224,1,17,participantright,1
394.5,224,1,16,participantright,1
393.5,224,1,17,participantright,1
391.5,225,1,17,participantright,1
390.5,225,1,16,participantright,1
389.5,226,1,17,participantright,1
388.5,226,1,17,participantright,1
387.5,227,1,17,participantright,1
386.5,227,1,16,participantright,1
385.5,228,1,17,participantright,1
384.5,228,1,17,participantright,1
384.5,229,1,16,participantright,1
384.5,228,1,17,participantright,1
384.5,229,1,17,participantright,1
383.5,229,1,28,participantright,1
383.5,230,1,20,participantright,1
382.5,230,1,18,participantright,1
381.5,231,1,17,participantright,1
380.5,232,1,17,participantright,1
380.5,233,1,16,participantright,1
379.5,234,1,17,participantright,1
379.5,235,1,16,participantright,1
379.5,236,1,23,participantright,1
378.5,236,1,11,participantright,1
378.5,237,1,18,participantright,1
378.5,238,1,23,participantright,1
377.5,238,1,12,participantright,1
377.5,239,1,13,participantright,1
377.5,240,1,17,participantright,1
376.5,241,1,17,participantright,1
376.5,242,1,17,participantright,1
375.5,243,1,16,participantright,1
