x_coordinates,y_coordinates,number_of_strokes,time,id_name,excercise_number
41.5,311,1,38,participantleft,27
41.5,310,1,11,participantleft,27
41.5,311,1,14,participantleft,27
41.5,311,1,17,participantleft,27
41.5,310,1,18,participantleft,27
41.5,311,1,15,participantleft,27
42.5,311,1,17,participantleft,27
43.5,311,1,17,participantleft,27
44.5,311,1,16,participantleft,27
45.5,311,1,19,participantleft,27
46.5,311,1,52,participantleft,27
47.5,311,1,16,participantleft,27
48.5,312,1,13,participantleft,27
50.5,312,1,17,participantleft,27
51.5,311,1,17,participantleft,27
51.5,312,1,16,participantleft,27
52.5,312,1,69,participantleft,27
53.5,312,1,15,participantleft,27
54.5,312,1,16,participantleft,27
55.5,311,1,17,participantleft,27
56.5,311,1,17,participantleft,27
57.5,312,1,16,participantleft,27
58.5,312,1,17,participantleft,27
59.5,312,1,17,participantleft,27
60.5,312,1,16,participantleft,27
61.5,312,1,17,participantleft,27
62.5,312,1,17,participantleft,27
63.5,312,1,30,participantleft,27
64.5,312,1,36,participantleft,27
65.5,312,1,17,participantleft,27
66.5,312,1,17,participantleft,27
67.5,312,1,17,participantleft,27
68.5,312,1,16,participantleft,27
69.5,312,1,17,participantleft,27
70.5,312,1,20,participantleft,27
71.5,312,1,20,participantleft,27
72.5,312,1,24,participantleft,27
73.5,312,1,17,participantleft,27
75.5,312,1,35,participantleft,27
76.5,312,1,17,participantleft,27
77.5,312,1,17,participantleft,27
78.5,312,1,17,participantleft,27
79.5,312,1,16,participantleft,27
81.5,312,1,50,participantleft,27
82.5,312,1,20,participantleft,27
83.5,312,1,14,participantleft,27
84.5,312,1,16,participantleft,27
85.5,311,1,17,participantleft,27
86.5,311,1,17,participantleft,27
87.5,311,1,16,participantleft,27
88.5,311,1,20,participantleft,27
89.5,311,1,20,participantleft,27
90.5,311,1,20,participantleft,27
91.5,311,1,16,participantleft,27
92.5,311,1,17,participantleft,27
93.5,311,1,11,participantleft,27
94.5,311,1,15,participantleft,27
95.5,311,1,20,participantleft,27
96.5,311,1,12,participantleft,27
97.5,311,1,17,participantleft,27
98.5,311,1,20,participantleft,27
99.5,311,1,16,participantleft,27
100.5,311,1,16,participantleft,27
101.5,311,1,20,participantleft,27
102.5,311,1,10,participantleft,27
103.5,311,1,17,participantleft,27
104.5,311,1,17,participantleft,27
106.5,311,1,16,participantleft,27
107.5,311,1,20,participantleft,27
108.5,311,1,16,participantleft,27
109.5,311,1,20,participantleft,27
110.5,311,1,17,participantleft,27
111.5,311,1,15,participantleft,27
112.5,311,1,20,participantleft,27
113.5,311,1,42,participantleft,27
114.5,311,1,17,participantleft,27
115.5,311,1,16,participantleft,27
116.5,311,1,17,participantleft,27
117.5,311,1,17,participantleft,27
118.5,311,1,16,participantleft,27
119.5,310,1,17,participantleft,27
120.5,310,1,17,participantleft,27
121.5,310,1,17,participantleft,27
122.5,310,1,20,participantleft,27
123.5,310,1,24,participantleft,27
124.5,310,1,39,participantleft,27
125.5,310,1,16,participantleft,27
127.5,310,1,17,participantleft,27
129.5,310,1,17,participantleft,27
130.5,310,1,16,participantleft,27
132.5,310,1,17,participantleft,27
133.5,310,1,17,participantleft,27
134.5,310,1,16,participantleft,27
135.5,310,1,17,participantleft,27
136.5,310,1,17,participantleft,27
138.5,310,1,17,participantleft,27
140.5,310,1,16,participantleft,27
142.5,310,1,17,participantleft,27
143.5,310,1,16,participantleft,27
144.5,310,1,17,participantleft,27
145.5,310,1,17,participantleft,27
146.5,310,1,17,participantleft,27
148.5,310,1,16,participantleft,27
149.5,310,1,17,participantleft,27
150.5,310,1,16,participantleft,27
151.5,310,1,17,participantleft,27
152.5,310,1,17,participantleft,27
154.5,310,1,17,participantleft,27
155.5,310,1,16,participantleft,27
157.5,310,1,17,participantleft,27
158.5,310,1,16,participantleft,27
160.5,310,1,17,participantleft,27
161.5,310,1,17,participantleft,27
163.5,310,1,16,participantleft,27
164.5,310,1,17,participantleft,27
165.5,310,1,17,participantleft,27
166.5,310,1,16,participantleft,27
167.5,310,1,17,participantleft,27
168.5,310,1,32,participantleft,27
169.5,310,1,35,participantleft,27
170.5,310,1,16,participantleft,27
172.5,310,1,17,participantleft,27
173.5,310,1,17,participantleft,27
174.5,310,1,19,participantleft,27
175.5,310,1,28,participantleft,27
176.5,310,1,36,participantleft,27
177.5,310,1,17,participantleft,27
178.5,310,1,16,participantleft,27
179.5,310,1,31,participantleft,27
180.5,310,1,36,participantleft,27
181.5,310,1,50,participantleft,27
182.5,310,1,17,participantleft,27
183.5,310,1,33,participantleft,27
184.5,310,1,28,participantleft,27
185.5,310,1,20,participantleft,27
186.5,310,1,16,participantleft,27
187.5,310,1,36,participantleft,27
187.5,309,1,20,participantleft,27
187.5,310,1,16,participantleft,27
188.5,309,1,14,participantleft,27
189.5,309,1,17,participantleft,27
190.5,309,1,17,participantleft,27
191.5,309,1,16,participantleft,27
192.5,309,1,17,participantleft,27
193.5,309,1,17,participantleft,27
195.5,309,1,16,participantleft,27
197.5,309,1,17,participantleft,27
198.5,309,1,16,participantleft,27
199.5,309,1,17,participantleft,27
200.5,309,1,32,participantleft,27
202.5,310,1,35,participantleft,27
203.5,310,1,17,participantleft,27
204.5,310,1,24,participantleft,27
205.5,310,1,42,participantleft,27
206.5,310,1,17,participantleft,27
207.5,310,1,16,participantleft,27
209.5,310,1,17,participantleft,27
210.5,310,1,17,participantleft,27
211.5,310,1,16,participantleft,27
212.5,310,1,31,participantleft,27
213.5,310,1,96,participantleft,27
214.5,310,1,20,participantleft,27
215.5,310,1,16,participantleft,27
216.5,310,1,12,participantleft,27
217.5,310,1,16,participantleft,27
218.5,310,1,24,participantleft,27
219.5,310,1,35,participantleft,27
220.5,310,1,17,participantleft,27
221.5,310,1,17,participantleft,27
222.5,310,1,50,participantleft,27
223.5,310,1,16,participantleft,27
224.5,310,1,51,participantleft,27
225.5,310,1,30,participantleft,27
226.5,310,1,36,participantleft,27
226.5,309,1,140,participantleft,27
227.5,308,1,43,participantleft,27
227.5,307,1,17,participantleft,27
227.5,306,1,24,participantleft,27
